Timestamp,Milliseconds,X,Y,Z
2020-10-28 19:10:42,2,0.37557364,4.7112045,6.709338
2020-10-28 19:10:42,51,1.3803722,5.95981,9.878696
2020-10-28 19:10:42,101,1.081729,5.8600674,10.22258
2020-10-28 19:10:42,152,-0.47549805,6.2130876,7.5857983
2020-10-28 19:10:42,201,-0.66444844,6.124301,7.1824517
2020-10-28 19:10:42,251,0.7491553,6.559854,8.165999
2020-10-28 19:10:42,301,-0.2203719,5.754617,10.402605
2020-10-28 19:10:42,351,0.36660975,5.6406627,9.36741
2020-10-28 19:10:42,401,0.014240712,5.0487103,7.7374754
2020-10-28 19:10:42,451,-0.28984207,5.3931117,5.946345
2020-10-28 19:10:42,502,0.2247102,5.1685066,7.2312074
2020-10-28 19:10:42,551,1.5276443,7.8870463,2.562083
2020-10-28 19:10:42,601,-2.3697808,3.2937129,5.8691173
2020-10-28 19:10:42,651,0.5055788,5.0664854,8.310169
2020-10-28 19:10:42,701,3.568797,6.581153,9.2737875
2020-10-28 19:10:42,751,7.294673,3.7521834,3.1508749
2020-10-28 19:10:42,802,0.47846687,-3.6040206,1.4702218
2020-10-28 19:10:42,851,-1.5575814,-5.88353,11.717529
2020-10-28 19:10:43,901,-1.0326096,-5.638709,2.1951191
2020-10-28 19:10:43,951,-10.192719,-10.05038,3.1105373
2020-10-28 19:10:43,1001,-11.9829035,-10.700397,9.691652
2020-10-28 19:10:43,1051,-12.618707,-8.434609,7.980909
2020-10-28 19:10:43,1101,-14.929763,-8.932623,7.6253505
2020-10-28 19:10:43,1152,-15.203133,-6.1598115,13.322027
2020-10-28 19:10:43,1201,-12.334918,-3.5317922,14.37723
2020-10-28 19:10:43,1251,8.36808,-7.202113,3.1119452
2020-10-28 19:10:43,1301,-7.0158343,-9.441898,-10.957218
2020-10-28 19:10:43,1351,-4.8822465,-10.332705,-1.3532124
2020-10-28 19:10:43,1401,-9.403792,-10.72111,0.30127677
2020-10-28 19:10:43,1451,-5.0648665,-9.213971,-0.39433458
2020-10-28 19:10:43,1502,-6.543516,-6.1931963,2.7853472
2020-10-28 19:10:43,1551,-9.313808,-2.643735,1.5158936
2020-10-28 19:10:43,1601,-4.555725,-2.792913,-2.5073516
2020-10-28 19:10:43,1651,-4.967183,-0.9266614,-7.7357903
2020-10-28 19:10:43,1701,-8.137537,-3.7221792,3.9161382
2020-10-28 19:10:43,1751,-14.24367,-10.023315,3.9793453
2020-10-28 19:10:43,1801,-10.341228,-10.65956,-2.881824
2020-10-28 19:10:43,1852,-3.9137442,-7.149517,1.3039781
2020-10-28 19:10:44,1901,-8.703134,-10.677833,-4.3125505
2020-10-28 19:10:44,1951,-0.55398,-4.4072466,9.444379
2020-10-28 19:10:44,2001,-3.4188435,-6.835379,1.1742793
2020-10-28 19:10:44,2051,-2.3856401,-7.432167,1.2896798
2020-10-28 19:10:44,2102,-3.5476322,-10.944318,-3.527904
2020-10-28 19:10:44,2151,-6.0133343,-13.281786,-0.90289176
2020-10-28 19:10:44,2201,-7.402412,-11.362048,-0.108246654
2020-10-28 19:10:44,2251,-11.843627,-8.100878,7.135411
2020-10-28 19:10:44,2302,-6.5792856,-2.0922449,3.8894763
2020-10-28 19:10:44,2351,-2.0763378,-1.6800976,-2.8106203
2020-10-28 19:10:44,2401,-7.2351527,-16.98278,5.2615075
2020-10-28 19:10:44,2451,-4.3373165,-21.922956,6.757165
2020-10-28 19:10:44,2501,-4.5489926,-13.180147,-4.806647
2020-10-28 19:10:44,2551,-11.095928,-16.65605,-0.68521094
2020-10-28 19:10:44,2601,4.3991923,4.8588886,-3.5556195
2020-10-28 19:10:44,2652,3.762239,4.277653,4.889506
2020-10-28 19:10:44,2701,-3.4330459,-2.3764174,-1.3629615
2020-10-28 19:10:44,2751,4.2271643,-16.685804,-2.451059
2020-10-28 19:10:44,2801,1.7894455,-18.522577,-19.435997
2020-10-28 19:10:44,2851,-0.613021,-17.686954,-1.2945065
2020-10-28 19:10:45,2901,-0.5047456,-14.009796,1.6318113
2020-10-28 19:10:45,2951,-6.1621103,-3.9141846,8.316614
2020-10-28 19:10:45,3001,-8.382378,-1.164693,2.9569826
2020-10-28 19:10:45,3052,-2.5230386,-6.9341636,-2.7025557
2020-10-28 19:10:45,3101,3.438859,-35.166775,0.8949526
2020-10-28 19:10:45,3151,-0.52026004,-23.852427,-6.23725
2020-10-28 19:10:45,3201,-2.216638,-10.396198,0.39340565
2020-10-28 19:10:45,3251,3.4630785,-0.5353052,-4.509316
2020-10-28 19:10:45,3301,1.3308601,6.597127,0.72754043
2020-10-28 19:10:45,3352,-6.0206227,-1.6692853,-3.216045
2020-10-28 19:10:45,3401,8.137518,-11.895399,19.45713
2020-10-28 19:10:45,3451,6.0427833,-21.791058,-9.937163
2020-10-28 19:10:45,3501,-1.7724946,-25.997812,-16.402618
2020-10-28 19:10:45,3551,-2.5016537,-18.242523,3.9252458
2020-10-28 19:10:45,3601,-0.41647616,-7.9427834,3.3163717
2020-10-28 19:10:45,3651,-8.131102,-2.0385382,2.326398
2020-10-28 19:10:45,3701,-2.4396052,-0.45818317,3.7835283
2020-10-28 19:10:45,3752,1.5376617,-25.323767,4.2310333
2020-10-28 19:10:45,3801,9.666341,-28.22059,-0.1667322
2020-10-28 19:10:45,3851,-2.3908403,-13.924878,-0.61471605
2020-10-28 19:10:46,3901,1.0665977,-3.7082736,-3.9399366
2020-10-28 19:10:46,3951,-0.9431048,5.584657,-6.9398427
2020-10-28 19:10:46,4001,-1.5237561,9.253474,17.988605
2020-10-28 19:10:46,4052,4.581975,-1.3560472,-5.0092735
2020-10-28 19:10:46,4101,24.726961,-22.898048,-4.2934933
2020-10-28 19:10:46,4151,4.866244,-23.227503,-15.113264
2020-10-28 19:10:46,4201,-3.522637,-17.655457,33.25561
2020-10-28 19:10:46,4251,8.211662,-11.031725,14.029055
2020-10-28 19:10:46,4302,-3.1569083,-2.6872997,7.124024
2020-10-28 19:10:46,4351,-15.360212,-5.055625,13.976899
2020-10-28 19:10:46,4401,5.704511,-14.502877,-8.662327
2020-10-28 19:10:46,4451,6.214763,-36.17942,5.1271544
2020-10-28 19:10:46,4501,8.924473,-16.815916,-2.1228716
2020-10-28 19:10:46,4551,1.261409,-9.305774,-2.7046146
2020-10-28 19:10:46,4602,4.5785565,2.7101214,-3.6346278
2020-10-28 19:10:46,4651,-2.5092287,7.0459633,12.143037
2020-10-28 19:10:46,4701,-3.405905,-10.705165,-4.7219787
2020-10-28 19:10:46,4751,9.6795845,-22.139355,-9.940936
2020-10-28 19:10:46,4801,7.7958174,-12.287531,-5.880638
2020-10-28 19:10:46,4851,0.5297219,-25.320187,-13.963531
2020-10-28 19:10:47,4901,2.135082,-14.30681,4.2814074
2020-10-28 19:10:47,4952,-4.6043086,-4.1850834,14.401659
2020-10-28 19:10:47,5001,-5.7593575,-0.7504673,1.1542543
2020-10-28 19:10:47,5051,-3.1896033,-4.7774477,-4.732523
2020-10-28 19:10:47,5101,9.163108,-42.05596,6.0671945
2020-10-28 19:10:47,5151,10.350661,-22.734852,-5.3884864
2020-10-28 19:10:47,5202,-0.16266206,-9.973851,1.2950811
2020-10-28 19:10:47,5251,2.3308225,-1.1250257,-4.499538
2020-10-28 19:10:47,5301,-1.3048016,7.6380205,-0.55219865
2020-10-28 19:10:47,5351,-4.844169,1.9104484,6.4726763
2020-10-28 19:10:47,5401,8.179417,-8.469843,-6.509011
2020-10-28 19:10:47,5451,8.931474,-21.202187,-8.478759
2020-10-28 19:10:47,5501,1.3366637,-20.982727,-13.653701
2020-10-28 19:10:47,5552,2.41936,-20.37369,50.820427
2020-10-28 19:10:47,5601,3.2034898,-9.730495,9.382656
2020-10-28 19:10:47,5651,-7.1387243,-3.5694675,5.381284
2020-10-28 19:10:47,5701,-5.527637,2.1893153,7.0406575
