Timestamp,Milliseconds,X,Y,Z
2020-10-27 20:31:31,0,-3.331867,1.4786686,9.230404
2020-10-27 20:31:31,50,-2.0090513,1.8105146,7.9346523
2020-10-27 20:31:31,101,-3.3045154,0.7080516,9.864915
2020-10-27 20:31:31,150,-5.1519866,-0.2162443,10.004937
2020-10-27 20:31:31,200,-2.2262914,1.3533752,8.951422
2020-10-27 20:31:31,250,-2.350426,1.4621581,9.222762
2020-10-27 20:31:32,300,-4.0754867,0.09642887,10.47855
2020-10-27 20:31:32,351,-1.1056998,0.6880074,9.737132
2020-10-27 20:31:32,400,-2.2197602,0.52846736,11.151291
2020-10-27 20:31:32,450,-3.6671987,0.65853,9.323031
2020-10-27 20:31:32,500,-6.6919565,3.1224794,7.369688
2020-10-27 20:31:32,550,-2.2847197,2.2358396,6.936548
2020-10-27 20:31:32,600,-3.4691982,3.3823462,5.996422
2020-10-27 20:31:32,650,-6.0099535,3.003909,10.040458
2020-10-27 20:31:32,701,-4.9389315,2.4340317,7.69641
2020-10-27 20:31:32,750,-5.6336813,1.6911875,5.7648644
2020-10-27 20:31:32,800,0.40195772,-0.6229904,3.61806
2020-10-27 20:31:32,850,-0.9122483,-4.4448256,9.523991
2020-10-27 20:31:32,900,-2.3478596,-6.0332637,2.1075583
2020-10-27 20:31:32,950,-8.961163,-10.612299,3.1836178
2020-10-27 20:31:32,1000,-8.920374,-7.949334,9.316021
2020-10-27 20:31:32,1051,-17.639626,-12.458161,6.8508263
2020-10-27 20:31:32,1100,-16.386482,-6.3507347,7.797675
2020-10-27 20:31:32,1150,-12.860799,-5.3037505,7.694485
2020-10-27 20:31:32,1200,-12.069813,-0.18852903,14.464311
2020-10-27 20:31:32,1250,-6.990178,-5.8160233,-0.06517975
2020-10-27 20:31:33,1300,-9.086598,-5.785761,-0.25028026
2020-10-27 20:31:33,1351,-10.061374,-8.212744,-6.868658
2020-10-27 20:31:33,1400,-11.7810335,-6.602998,7.2040954
2020-10-27 20:31:33,1450,-5.733184,-9.605029,-2.8365257
2020-10-27 20:31:33,1500,-4.555428,-10.910118,-2.3275087
2020-10-27 20:31:33,1550,-5.6141925,-9.76795,5.3567295
2020-10-27 20:31:33,1601,-7.565524,-4.908439,8.240842
2020-10-27 20:31:33,1650,-8.491008,-2.0164924,-0.6831328
2020-10-27 20:31:33,1700,1.040951,-7.7295656,-3.2559228
2020-10-27 20:31:33,1750,-2.62099,-5.4654164,1.5170524
2020-10-27 20:31:33,1800,-2.3884077,-7.9277954,-5.8612165
2020-10-27 20:31:33,1850,1.107098,-6.546581,-8.777555
2020-10-27 20:31:33,1901,-0.7064332,-9.136484,-10.193955
2020-10-27 20:31:33,1950,-2.6958904,-28.855398,-3.1092155
2020-10-27 20:31:33,2000,-0.7913507,-5.507717,5.7207155
2020-10-27 20:31:33,2050,0.98209196,-3.1515546,-7.4438124
2020-10-27 20:31:33,2100,1.0708115,-14.920531,4.5246964
2020-10-27 20:31:33,2151,7.1768303,-29.916365,5.1089773
2020-10-27 20:31:33,2200,2.0624323,-19.426006,4.3535304
2020-10-27 20:31:33,2250,-1.5345109,-10.2170925,-2.98941
2020-10-27 20:31:34,2300,1.4200873,-1.4391068,-2.9678333
2020-10-27 20:31:34,2350,-1.9029115,7.4986305,1.3041313
2020-10-27 20:31:34,2400,-3.9862788,-1.1779376,16.953209
2020-10-27 20:31:34,2450,13.7008295,-10.550319,-2.3526192
2020-10-27 20:31:34,2501,9.12956,-13.896013,-3.2960207
2020-10-27 20:31:34,2550,-3.813925,-30.171059,-19.19551
2020-10-27 20:31:34,2600,2.3715334,-12.941714,42.290672
2020-10-27 20:31:34,2650,-0.025857378,-11.009985,3.7778685
2020-10-27 20:31:34,2700,-4.3147345,1.1449072,12.937356
2020-10-27 20:31:34,2751,-3.8964102,1.227852,5.0246153
2020-10-27 20:31:34,2800,-0.6920488,-13.674167,1.298749
2020-10-27 20:31:34,2850,3.4274244,-43.111923,1.6316676
2020-10-27 20:31:34,2900,5.1539025,-17.497993,-8.929702
2020-10-27 20:31:34,2950,0.61421806,-6.2668324,-3.858256
2020-10-27 20:31:34,3001,-1.1309252,4.970621,-4.2566705
2020-10-27 20:31:34,3050,-1.6897126,8.656408,-0.08979214
2020-10-27 20:31:34,3100,-2.8737218,-11.3750725,13.110859
2020-10-27 20:31:34,3150,13.18007,-13.722722,-5.8056707
2020-10-27 20:31:34,3200,9.460611,-22.435537,-9.1544895
2020-10-27 20:31:34,3251,-5.9047146,-28.608517,-17.487373
2020-10-27 20:31:35,3300,-2.166829,-15.718595,-1.7559171
2020-10-27 20:31:35,3350,-1.3953121,-6.453044,8.567345
2020-10-27 20:31:35,3400,-5.7528644,0.7672746,-0.21799685
2020-10-27 20:31:35,3450,-2.3477063,-2.1414986,2.2683337
2020-10-27 20:31:35,3500,-4.5501423,-22.335442,4.9564667
2020-10-27 20:31:35,3551,8.146472,-32.669426,-0.4381389
2020-10-27 20:31:35,3600,4.8893147,-12.480102,-9.946079
2020-10-27 20:31:35,3650,1.7475853,-5.123611,-3.2360702
2020-10-27 20:31:35,3700,0.42722136,4.5042596,-3.6873484
2020-10-27 20:31:35,3750,-1.0503554,7.3582625,14.163302
2020-10-27 20:31:35,3800,2.8792956,-2.4340029,-2.1362026
2020-10-27 20:31:35,3850,17.883596,-25.422487,-9.166977
2020-10-27 20:31:35,3901,4.9253993,-18.308844,-14.821305
2020-10-27 20:31:35,3950,-5.565657,-23.668026,-0.71339554
2020-10-27 20:31:35,4000,3.1359062,-15.991439,-2.8145661
2020-10-27 20:31:35,4050,-1.5193795,-5.81589,9.927319
2020-10-27 20:31:35,4101,-11.064429,-0.6000253,1.0402039
2020-10-27 20:31:35,4150,-4.1774125,-0.8037909,-1.8590306
2020-10-27 20:31:35,4200,2.493293,-32.9475,3.2330246
2020-10-27 20:31:35,4250,7.037382,-24.658659,-4.0614953
2020-10-27 20:31:36,4300,0.45305958,-12.73699,1.1252748
2020-10-27 20:31:36,4351,4.813696,-1.2480208,-5.101048
2020-10-27 20:31:36,4400,-0.66102,7.8563147,-0.6537033
2020-10-27 20:31:36,4450,-0.04287536,6.1364346,6.917577
2020-10-27 20:31:36,4500,3.2871623,-1.5997672,-2.84548
2020-10-27 20:31:36,4550,11.649401,-26.259691,-13.687966
2020-10-27 20:31:36,4600,3.2491617,-18.456432,-11.696939
2020-10-27 20:31:36,4651,-7.783808,-21.288956,28.635468
2020-10-27 20:31:36,4700,5.5190372,-12.629778,6.3982263
2020-10-27 20:31:36,4750,-2.1889324,-1.8033319,12.175751
2020-10-27 20:31:36,4800,-8.573828,-0.19821116,3.5057435
2020-10-27 20:31:36,4850,-2.0232346,-10.20629,-3.3538456
2020-10-27 20:31:36,4900,11.750685,-51.767418,3.6451147
2020-10-27 20:31:36,4951,9.533271,-15.418036,-6.640634
2020-10-27 20:31:36,5000,0.6378249,-8.873199,-2.7635503
2020-10-27 20:31:36,5050,2.2219436,-0.46260765,-4.7631106
2020-10-27 20:31:36,5100,-3.2802289,6.561386,-1.1128728
2020-10-27 20:31:36,5150,-3.6286232,-1.0149786,8.970556
2020-10-27 20:31:36,5201,8.823687,-13.923978,1.0397826
2020-10-27 20:31:36,5250,14.109816,-27.601707,-11.439419
2020-10-27 20:31:37,5300,-4.195053,-28.728592,-9.656563
2020-10-27 20:31:37,5350,-0.76689154,-9.395115,0.10664732
2020-10-27 20:31:37,5400,3.6323485,-7.357382,7.266804
2020-10-27 20:31:37,5450,-11.693348,-2.503272,2.460751
2020-10-27 20:31:37,5501,-4.3294444,1.4950927,5.8877153
2020-10-27 20:31:37,5550,-0.70718014,-14.380217,2.859443
2020-10-27 20:31:37,5600,8.767405,-43.83923,-0.3483276
2020-10-27 20:31:37,5651,1.2375437,-13.276854,-3.562285
2020-10-27 20:31:37,5700,1.0105543,-6.7381454,-4.6751385
2020-10-27 20:31:37,5750,1.2865483,3.8669136,-5.397
2020-10-27 20:31:37,5800,0.63536364,9.449742,8.869952
2020-10-27 20:31:37,5850,1.677234,-5.0943537,-1.1496478
2020-10-27 20:31:37,5900,17.53315,-19.498138,-5.2287545
2020-10-27 20:31:37,5951,4.7595005,-22.30672,-15.577375
2020-10-27 20:31:37,6000,-5.0759754,-24.664942,7.5489755
2020-10-27 20:31:37,6050,8.449319,-15.103898,6.501905
2020-10-27 20:31:37,6100,-1.665378,-7.5961986,8.144183
2020-10-27 20:31:37,6150,-7.4080143,-1.6974506,0.45270523
2020-10-27 20:31:37,6200,-1.4951215,4.5733657,11.406063
2020-10-27 20:31:37,6251,-3.288417,-9.448286,-2.8013597
2020-10-27 20:31:38,6300,5.1789265,-55.690586,1.08397
2020-10-27 20:31:38,6350,6.7152185,-10.554676,-5.1884747
2020-10-27 20:31:38,6400,2.2024357,-9.286448,-4.6106005
2020-10-27 20:31:38,6451,1.1015531,2.58003,-4.226638
2020-10-27 20:31:38,6500,-0.46925396,10.589305,8.787784
2020-10-27 20:31:38,6550,-2.9153428,-8.690444,1.0096349
2020-10-27 20:31:38,6600,15.506383,-19.543438,-5.7380686
2020-10-27 20:31:38,6650,9.627162,-18.832233,-9.883839
2020-10-27 20:31:38,6701,-4.103403,-24.32032,-12.61547
2020-10-27 20:31:38,6750,0.62801826,-16.695793,0.736217
2020-10-27 20:31:38,6800,-0.25909093,-9.149796,5.7434983
2020-10-27 20:31:38,6850,-5.769145,-2.7116823,2.7748127
2020-10-27 20:31:38,6900,-5.470703,3.1807065,13.870779
2020-10-27 20:31:38,6950,-3.2803917,-9.636681,-4.7359133
2020-10-27 20:31:38,7000,9.976438,-57.44774,1.9957204
2020-10-27 20:31:38,7051,7.466471,-11.993045,-9.350823
2020-10-27 20:31:38,7100,2.6286802,-8.497836,-3.8423967
2020-10-27 20:31:38,7150,0.81650895,1.9104102,-4.85637
2020-10-27 20:31:38,7200,-0.6878445,10.400489,8.808249
2020-10-27 20:31:38,7250,-3.6030533,-8.6826105,-0.35797146
2020-10-27 20:31:39,7301,14.909603,-15.485696,-6.9861655
2020-10-27 20:31:39,7350,8.388315,-21.873484,-14.310431
2020-10-27 20:31:39,7400,-2.529388,-23.914158,-7.5536203
2020-10-27 20:31:39,7450,3.3651655,-15.882243,-3.6318603
