33,Standing,1603184902490,-0.13825078,-0.12767799,9.7969675
33,Standing,1603184902510,-0.12278424,-0.1329548,9.782028
33,Standing,1603184902530,-0.13160448,-0.12173079,9.810883
33,Standing,1603184902550,-0.12120406,-0.10222284,9.803337
33,Standing,1603184902570,-0.12870272,-0.13379756,9.779844
33,Standing,1603184902590,-0.13573208,-0.14141113,9.801517
33,Standing,1603184902610,-0.14048217,-0.1479042,9.791145
33,Standing,1603184902631,-0.13979265,-0.14439909,9.808719
33,Standing,1603184902650,-0.13267708,-0.11907802,9.788253
33,Standing,1603184902670,-0.14378618,-0.117708534,9.798098
33,Standing,1603184902692,-0.13362518,-0.1428668,9.79555
33,Standing,1603184902711,-0.15106454,-0.14731044,9.774788
33,Standing,1603184902730,-0.14182293,-0.14490665,9.786596
33,Standing,1603184902750,-0.15543158,-0.12645216,9.790389
33,Standing,1603184902770,-0.14251247,-0.14126748,9.777201
33,Standing,1603184902791,-0.13675681,-0.1319684,9.768373
33,Standing,1603184902810,-0.13146083,-0.13674723,9.768879
33,Standing,1603184902830,-0.124747485,-0.116856195,9.764991
33,Standing,1603184902850,-0.1653723,-0.12153925,9.764368
33,Standing,1603184902871,-0.15352578,-0.1319684,9.764176
33,Standing,1603184902890,-0.15220419,-0.11485464,9.744401
33,Standing,1603184902910,-0.14385322,-0.11102392,9.745713
33,Standing,1603184902930,-0.1456824,-0.11696154,9.765241
33,Standing,1603184902950,-0.14203362,-0.11052592,9.762252
33,Standing,1603184902970,-0.14637192,-0.12136687,9.7596
33,Standing,1603184902991,-0.15307568,-0.10854352,9.7653265
33,Standing,1603184903010,-0.17541836,-0.12220963,9.749074
33,Standing,1603184903030,-0.14542381,-0.101992995,9.755558
33,Standing,1603184903050,-0.13398911,-0.11580275,9.756171
33,Standing,1603184903070,-0.14967592,-0.11654974,9.761735
33,Standing,1603184903090,-0.15759593,-0.09799947,9.776436
33,Standing,1603184903110,-0.16821662,-0.118062876,9.761888
33,Standing,1603184903130,-0.15541242,-0.10273041,9.779615
33,Standing,1603184903150,-0.15780662,-0.1246996,9.770431
33,Standing,1603184903171,-0.15840039,-0.116607204,9.780094
33,Standing,1603184903190,-0.13575123,-0.11321701,9.778341
33,Standing,1603184903210,-0.15885049,-0.1246613,9.75529
33,Standing,1603184903230,-0.1434893,-0.09891884,9.79264
33,Standing,1603184903250,-0.13949578,-0.121587135,9.791366
33,Standing,1603184903270,-0.14276145,-0.10354444,9.7857065
33,Standing,1603184903290,-0.13603854,-0.10999921,9.786836
33,Standing,1603184903310,-0.14237839,-0.12722787,9.802992
33,Standing,1603184903330,-0.14487793,-0.11999739,9.787649
33,Standing,1603184903350,-0.13334745,-0.13457328,9.79512
33,Standing,1603184903370,-0.11243171,-0.141708,9.802963
33,Standing,1603184903390,-0.11907802,-0.12263101,9.813315
33,Standing,1603184903411,-0.13917974,-0.14382447,9.796001
33,Standing,1603184903431,-0.13837527,-0.123358846,9.794824
33,Standing,1603184903450,-0.14504074,-0.13894989,9.785284
33,Standing,1603184903470,-0.15338214,-0.14171758,9.781483
33,Standing,1603184903490,-0.14322114,-0.13864343,9.789354
33,Standing,1603184903510,-0.13832739,-0.13582785,9.767308
33,Standing,1603184903531,-0.14323072,-0.13137463,9.796565
33,Standing,1603184903550,-0.14768395,-0.1384136,9.757205
33,Standing,1603184903571,-0.1486895,-0.1357225,9.770814
33,Standing,1603184903590,-0.14958972,-0.14979084,9.789719
33,Standing,1603184903610,-0.14686033,-0.14218685,9.762377
33,Standing,1603184903630,-0.1514572,-0.12766841,9.760682
33,Standing,1603184903652,-0.1752843,-0.122947045,9.779069
33,Standing,1603184903670,-0.15304695,-0.1251114,9.764953
33,Standing,1603184903691,-0.14279976,-0.12559982,9.766983
33,Standing,1603184903711,-0.1485267,-0.12989023,9.762136
33,Standing,1603184903730,-0.15576677,-0.123876,9.759906
33,Standing,1603184903750,-0.1425412,-0.13545436,9.751383
33,Standing,1603184903770,-0.14958972,-0.11145488,9.7664175
33,Standing,1603184903790,-0.13798264,-0.124182455,9.753796
33,Standing,1603184903810,-0.14718594,-0.11324574,9.745569
33,Standing,1603184903830,-0.15621687,-0.10806469,9.76752
33,Standing,1603184903850,-0.15169662,-0.12763968,9.747235
33,Standing,1603184903870,-0.16263333,-0.11558248,9.779443
33,Standing,1603184903890,-0.14864162,-0.11201991,9.773074
33,Standing,1603184903910,-0.15094005,-0.12596373,9.754533
33,Standing,1603184903930,-0.12216175,-0.10491392,9.757042
33,Standing,1603184903950,-0.15373649,-0.11205822,9.765135
33,Standing,1603184903970,-0.14172716,-0.10037451,9.766446
33,Standing,1603184903990,-0.13323253,-0.12887509,9.763938
33,Standing,1603184904010,-0.1401853,-0.113351084,9.751784
33,Standing,1603184904030,-0.13970645,-0.10463619,9.768793
33,Standing,1603184904050,-0.13206416,-0.1190014,9.775487
33,Standing,1603184904071,-0.12718956,-0.11056423,9.781865
33,Standing,1603184904090,-0.13845189,-0.12253524,9.796653
33,Standing,1603184904110,-0.13398911,-0.120332584,9.777412
33,Standing,1603184904130,-0.12998599,-0.115161106,9.787707
33,Standing,1603184904150,-0.1386147,-0.12552321,9.782229
33,Standing,1603184904170,-0.13107775,-0.12809937,9.785141
33,Standing,1603184904190,-0.13198754,-0.09348878,9.797811
33,Standing,1603184904210,-0.13269623,-0.13100114,9.774471
33,Standing,1603184904230,-0.13174814,-0.14272314,9.801709
33,Standing,1603184904251,-0.12606908,-0.13838486,9.7808695
33,Standing,1603184904270,-0.1483543,-0.13176729,9.779337
33,Standing,1603184904290,-0.15257768,-0.13493721,9.773515
33,Standing,1603184904310,-0.11740208,-0.13097242,9.80008
33,Standing,1603184904330,-0.13243766,-0.14045344,9.798844
33,Standing,1603184904350,-0.1434127,-0.15228081,9.769722
33,Standing,1603184904370,-0.15550819,-0.122286245,9.756525
33,Standing,1603184904390,-0.13197798,-0.13469778,9.778207
33,Standing,1603184904410,-0.13522452,-0.14496413,9.784068
33,Standing,1603184904430,-0.14317326,-0.14392026,9.766045
33,Standing,1603184904451,-0.14010869,-0.14732958,9.750654
33,Standing,1603184904471,-0.1440639,-0.14325947,9.768458
33,Standing,1603184904491,-0.1623556,-0.1477797,9.761429
33,Standing,1603184904510,-0.16888699,-0.14485878,9.766035
33,Standing,1603184904530,-0.15364072,-0.093316406,9.752886
33,Standing,1603184904551,-0.14119086,-0.12831005,9.739776
33,Standing,1603184904572,-0.1453855,-0.12510183,9.7512
33,Standing,1603184904591,-0.16090952,-0.11668382,9.754629
33,Standing,1603184904610,-0.15647545,-0.09718543,9.721302
33,Standing,1603184904630,-0.15464628,-0.11667424,9.766322
33,Standing,1603184904650,-0.15577634,-0.11627201,9.753058
33,Standing,1603184904670,-0.15834293,-0.10238564,9.753547
33,Standing,1603184904690,-0.14957057,-0.10004891,9.76047
33,Standing,1603184904711,-0.16609056,-0.10868718,9.746345
33,Standing,1603184904730,-0.14812447,-0.11731588,9.75392
33,Standing,1603184904750,-0.15410997,-0.118694946,9.735907
33,Standing,1603184904770,-0.1425795,-0.108648874,9.776723
33,Standing,1603184904790,-0.13751337,-0.12293747,9.739162
33,Standing,1603184904810,-0.15474205,-0.10532572,9.743769
33,Standing,1603184904830,-0.13776235,-0.11680831,9.797571
33,Standing,1603184904851,-0.14116213,-0.12373234,9.7457905
33,Standing,1603184904870,-0.16225027,-0.11069831,9.751326
33,Standing,1603184904890,-0.16682798,-0.119221665,9.789594
33,Standing,1603184904910,-0.1394862,-0.12567644,9.759801
33,Standing,1603184904930,-0.11473972,-0.11087069,9.782038
33,Standing,1603184904950,-0.13242808,-0.11566867,9.756918
33,Standing,1603184904971,-0.132294,-0.11961432,9.753575
33,Standing,1603184904990,-0.1538131,-0.124843255,9.7735815
33,Standing,1603184905010,-0.13781983,-0.13651738,9.770459
33,Standing,1603184905030,-0.1468316,-0.11259452,9.765144
33,Standing,1603184905050,-0.11880987,-0.116319895,9.770277
33,Standing,1603184905071,-0.133041,-0.12664369,9.771446
33,Standing,1603184905090,-0.12848243,-0.1449354,9.763027
33,Standing,1603184905110,-0.13837527,-0.15280752,9.765862
33,Standing,1603184905130,-0.1296125,-0.13525324,9.751009
33,Standing,1603184905150,-0.15069106,-0.13619177,9.753221
33,Standing,1603184905170,-0.13678554,-0.13504256,9.765623
33,Standing,1603184905190,-0.14156435,-0.13080004,9.753691
33,Standing,1603184905210,-0.14614208,-0.1344488,9.751421
33,Standing,1603184905230,-0.14822024,-0.1344488,9.7529335
33,Standing,1603184905250,-0.15288414,-0.1355214,9.723485
33,Standing,1603184905270,-0.15148593,-0.15076767,9.736922
33,Standing,1603184905290,-0.15776831,-0.13598108,9.744334
33,Standing,1603184905310,-0.16655983,-0.13306974,9.721992
33,Standing,1603184905330,-0.15602534,-0.112719014,9.72722
33,Standing,1603184905350,-0.1318822,-0.122889586,9.720057
33,Standing,1603184905370,-0.13963942,-0.11386823,9.720239
33,Standing,1603184905391,-0.15011644,-0.11804372,9.71705
33,Standing,1603184905410,-0.1583142,-0.12981361,9.716676
33,Standing,1603184905430,-0.16109146,-0.108093426,9.73809
33,Standing,1603184905450,-0.16746962,-0.1093384,9.713583
33,Standing,1603184905470,-0.14521311,-0.12023681,9.715699
33,Standing,1603184905490,-0.15026967,-0.11093773,9.736097
33,Standing,1603184905510,-0.15551776,-0.112661555,9.71545
33,Standing,1603184905530,-0.15875474,-0.111646414,9.721234
33,Standing,1603184905552,-0.1612064,-0.110995196,9.728868
33,Standing,1603184905571,-0.13972561,-0.12265016,9.737678
33,Standing,1603184905591,-0.14053006,-0.103659354,9.731156
33,Standing,1603184905610,-0.14843093,-0.12041877,9.727909
33,Standing,1603184905630,-0.15455051,-0.09019437,9.7383
33,Standing,1603184905650,-0.14260823,-0.12909535,9.731443
33,Standing,1603184905670,-0.16362932,-0.111158,9.7278805
33,Standing,1603184905690,-0.15125608,-0.11945151,9.728063
33,Standing,1603184905710,-0.15201265,-0.122190475,9.745818
33,Standing,1603184905730,-0.13649823,-0.12179783,9.745129
33,Standing,1603184905751,-0.12995727,-0.108773366,9.753068
33,Standing,1603184905770,-0.12634681,-0.13037865,9.743951
33,Standing,1603184905790,-0.12901874,-0.12088803,9.752072
33,Standing,1603184905810,-0.14362337,-0.12038046,9.749994
33,Standing,1603184905830,-0.1320929,-0.13034035,9.753968
33,Standing,1603184905850,-0.13281116,-0.151122,9.762607
33,Standing,1603184905871,-0.1499728,-0.14786589,9.757492
33,Standing,1603184905890,-0.1383657,-0.14378618,9.752215
33,Standing,1603184905910,-0.12522632,-0.12833878,9.74692
33,Standing,1603184905930,-0.11535264,-0.11790965,9.761112
33,Standing,1603184905950,-0.13487016,-0.13289735,9.747227
33,Standing,1603184905970,-0.13147998,-0.1470806,9.751439
33,Standing,1603184905990,-0.14112383,-0.15908992,9.7479725
33,Standing,1603184906010,-0.1285399,-0.1280419,9.739498
33,Standing,1603184906030,-0.13939042,-0.13872963,9.75394
33,Standing,1603184906050,-0.15969326,-0.14342226,9.729451
33,Standing,1603184906070,-0.14098018,-0.13752295,9.736988
33,Standing,1603184906090,-0.15546031,-0.14184208,9.738042
33,Standing,1603184906111,-0.15057613,-0.13191094,9.717088
33,Standing,1603184906130,-0.12840582,-0.13472651,9.730553
33,Standing,1603184906150,-0.15316187,-0.1326292,9.718476
33,Standing,1603184906170,-0.15741397,-0.11907802,9.697149
33,Standing,1603184906190,-0.14765522,-0.13348153,9.729576
33,Standing,1603184906210,-0.15158169,-0.14102806,9.718937
33,Standing,1603184906230,-0.15791197,-0.13215993,9.734652
33,Standing,1603184906250,-0.14598885,-0.12974659,9.70707
33,Standing,1603184906271,-0.14551958,-0.11930786,9.705777
33,Standing,1603184906290,-0.15458882,-0.1126424,9.705825
33,Standing,1603184906311,-0.14759775,-0.12358869,9.700242
33,Standing,1603184906330,-0.15243404,-0.10840946,9.721694
33,Standing,1603184906350,-0.15182112,-0.13147998,9.704992
33,Standing,1603184906370,-0.14684117,-0.12328223,9.729682
33,Standing,1603184906390,-0.13443922,-0.1185896,9.745033
33,Standing,1603184906410,-0.1674026,-0.12039961,9.714358
33,Standing,1603184906430,-0.16171396,-0.08868123,9.732477
33,Standing,1603184906450,-0.14155477,-0.13600981,9.728676
33,Standing,1603184906470,-0.1524053,-0.10545022,9.735102
33,Standing,1603184906490,-0.13925634,-0.11452903,9.75233
33,Standing,1603184906510,-0.14734876,-0.13607684,9.728676
33,Standing,1603184906530,-0.15064317,-0.116540164,9.752407
33,Standing,1603184906550,-0.14989617,-0.12743858,9.73921
33,Standing,1603184906571,-0.13885413,-0.10077674,9.754523
33,Standing,1603184906591,-0.13921803,-0.12889424,9.750846
33,Standing,1603184906610,-0.15380351,-0.1319684,9.748069
33,Standing,1603184906630,-0.1327537,-0.11600386,9.7629795
33,Standing,1603184906650,-0.13228443,-0.11352347,9.761285
33,Standing,1603184906670,-0.14114298,-0.13848062,9.7621565
33,Standing,1603184906690,-0.14674541,-0.1324185,9.759954
33,Standing,1603184906710,-0.1345254,-0.14077905,9.759331
33,Standing,1603184906730,-0.12645216,-0.12536998,9.764608
33,Standing,1603184906750,-0.12446976,-0.14594096,9.765441
33,Standing,1603184906771,-0.12134772,-0.12965082,9.768343
33,Standing,1603184906790,-0.1477031,-0.14203362,9.753326
33,Standing,1603184906810,-0.12182656,-0.13636415,9.742523
33,Standing,1603184906831,-0.12740983,-0.13829866,9.756631
33,Standing,1603184906850,-0.14573985,-0.15969326,9.754208
33,Standing,1603184906870,-0.14296257,-0.14403518,9.730457
33,Standing,1603184906891,-0.15012603,-0.14213896,9.747676
33,Standing,1603184906911,-0.14779887,-0.15478994,9.729069
33,Standing,1603184906930,-0.15802689,-0.14262737,9.723571
33,Standing,1603184906950,-0.14272314,-0.14649642,9.718313
33,Standing,1603184906970,-0.1352724,-0.14013742,9.720449
33,Standing,1603184906991,-0.13692918,-0.14292426,9.727823
33,Standing,1603184907010,-0.177056,-0.11727757,9.719405
33,Standing,1603184907030,-0.16708654,-0.13447753,9.733014
33,Standing,1603184907049,-0.17193241,-0.14276145,9.718457
33,Standing,1603184907070,-0.14342226,-0.122410744,9.714339
33,Standing,1603184907091,-0.15239573,-0.113829926,9.732142
33,Standing,1603184907110,-0.15606365,-0.124776214,9.714924
33,Standing,1603184907130,-0.13081919,-0.10645579,9.721321
33,Standing,1603184907150,-0.14667837,-0.13070425,9.706659
33,Standing,1603184907170,-0.1534779,-0.10926179,9.70393
33,Standing,1603184907190,-0.15402378,-0.12838668,9.713458
33,Standing,1603184907210,-0.15546988,-0.109596975,9.713123
33,Standing,1603184907230,-0.1376283,-0.10778695,9.736319
33,Standing,1603184907251,-0.14763604,-0.11482591,9.726828
33,Standing,1603184907270,-0.13604811,-0.10048943,9.742409
33,Standing,1603184907290,-0.1456345,-0.1127669,9.726032
33,Standing,1603184907310,-0.14436078,-0.14232092,9.72022
33,Standing,1603184907330,-0.14057794,-0.1185896,9.745426
33,Standing,1603184907350,-0.13523409,-0.11927913,9.740886
33,Standing,1603184907370,-0.17688362,-0.097922854,9.742639
33,Standing,1603184907390,-0.14554831,-0.12612654,9.752388
33,Standing,1603184907410,-0.14067373,-0.12910494,9.744276
33,Standing,1603184907431,-0.14092271,-0.12157756,9.758182
33,Standing,1603184907450,-0.14938861,-0.110736616,9.742256
33,Standing,1603184907470,-0.12545617,-0.11861833,9.740389
33,Standing,1603184907491,-0.11722969,-0.11948024,9.764071
33,Standing,1603184907510,-0.14954184,-0.12628935,9.752493
33,Standing,1603184907530,-0.13826995,-0.12887509,9.75235
33,Standing,1603184907551,-0.12869313,-0.14706145,9.7552805
33,Standing,1603184907570,-0.15139017,-0.13194925,9.769616
33,Standing,1603184907590,-0.14604631,-0.14074075,9.751995
33,Standing,1603184907611,-0.14789462,-0.15714583,9.755672
33,Standing,1603184907630,-0.12613612,-0.14603673,9.750463
33,Standing,1603184907651,-0.13972561,-0.14819151,9.750252
33,Standing,1603184907671,-0.14990576,-0.13329957,9.739
33,Standing,1603184907691,-0.136345,-0.1491013,9.737267
33,Standing,1603184907710,-0.15396632,-0.14080778,9.739297
33,Standing,1603184907731,-0.1314321,-0.121338144,9.752015
33,Standing,1603184907751,-0.15568057,-0.12994769,9.730017
33,Standing,1603184907770,-0.14985788,-0.13013922,9.742112
33,Standing,1603184907791,-0.1367951,-0.14966634,9.756496
33,Standing,1603184907810,-0.16828364,-0.1345254,9.721053
33,Standing,1603184907830,-0.15853445,-0.12662454,9.739267
33,Standing,1603184907850,-0.15713625,-0.1332517,9.730429
33,Standing,1603184907870,-0.16271953,-0.11773726,9.734518
33,Standing,1603184907890,-0.13669933,-0.11298717,9.724884
33,Standing,1603184907910,-0.14437994,-0.10924264,9.731443
33,Standing,1603184907930,-0.14255077,-0.10181104,9.725305
33,Standing,1603184907950,-0.14226346,-0.12287043,9.712223
33,Standing,1603184907970,-0.14804785,-0.10633128,9.719242
33,Standing,1603184907991,-0.1446098,-0.116856195,9.7292595
33,Standing,1603184908010,-0.14920665,-0.10761458,9.723294
33,Standing,1603184908030,-0.1600093,-0.11830229,9.730735
33,Standing,1603184908050,-0.1553358,-0.12766841,9.715326
33,Standing,1603184908071,-0.1524053,-0.12562856,9.725659
33,Standing,1603184908091,-0.15615942,-0.12859736,9.735734
33,Standing,1603184908110,-0.16077544,-0.10884998,9.735092
33,Standing,1603184908132,-0.15386097,-0.13145125,9.755902
33,Standing,1603184908151,-0.1417559,-0.11690408,9.733149
33,Standing,1603184908170,-0.12905705,-0.13034992,9.750616
33,Standing,1603184908190,-0.13442005,-0.11246044,9.750798
33,Standing,1603184908210,-0.14246458,-0.11005666,9.745033
33,Standing,1603184908230,-0.12280339,-0.123876,9.762434
33,Standing,1603184908250,-0.15447389,-0.11466311,9.747169
33,Standing,1603184908271,-0.12813768,-0.122353286,9.758584
33,Standing,1603184908290,-0.1406354,-0.120610304,9.769234
33,Standing,1603184908310,-0.136345,-0.12896128,9.756199
33,Standing,1603184908330,-0.14928326,-0.117957525,9.752407
33,Standing,1603184908350,-0.13897862,-0.145759,9.765757
33,Standing,1603184908370,-0.11769896,-0.11019074,9.751258
33,Standing,1603184908391,-0.13941915,-0.13724522,9.766236
33,Standing,1603184908410,-0.13378799,-0.13170025,9.761659
33,Standing,1603184908430,-0.11475887,-0.14925453,9.77001
33,Standing,1603184908450,-0.135847,-0.14590265,9.755404
33,Standing,1603184908470,-0.13907439,-0.12881763,9.752503
33,Standing,1603184908490,-0.15014517,-0.1323802,9.755836
33,Standing,1603184908510,-0.12625104,-0.14723383,9.747313
33,Standing,1603184908530,-0.1343626,-0.124718755,9.751708
33,Standing,1603184908550,-0.13736972,-0.14219643,9.743233
33,Standing,1603184908570,-0.13526282,-0.15566142,9.736883
33,Standing,1603184908590,-0.15880261,-0.15059529,9.753155
33,Standing,1603184908611,-0.15989436,-0.13487974,9.740628
33,Standing,1603184908630,-0.14850754,-0.13931382,9.74692
33,Standing,1603184908650,-0.1429913,-0.1446098,9.735734
33,Standing,1603184908670,-0.14907257,-0.14099933,9.72222
33,Standing,1603184908690,-0.1534779,-0.13945746,9.724653
33,Standing,1603184908710,-0.15352578,-0.14889061,9.73969
33,Standing,1603184908730,-0.14214854,-0.11296801,9.728082
33,Standing,1603184908750,-0.15127523,-0.09791327,9.713755
33,Standing,1603184908770,-0.16230772,-0.124048375,9.738367
33,Standing,1603184908790,-0.1705725,-0.099972285,9.728809
33,Standing,1603184908810,-0.14169843,-0.119441934,9.727516
33,Standing,1603184908830,-0.16313133,-0.114653535,9.733569
33,Standing,1603184908850,-0.15861107,-0.111426145,9.73922
33,Standing,1603184908870,-0.16012421,-0.09623733,9.746078
33,Standing,1603184908890,-0.16476896,-0.10504799,9.723677
33,Standing,1603184908910,-0.15234783,-0.1237898,9.748221
33,Standing,1603184908930,-0.1474062,-0.115812324,9.75394
33,Standing,1603184908950,-0.13287818,-0.12049539,9.731109
33,Standing,1603184908970,-0.15207012,-0.10535445,9.750424
33,Standing,1603184908990,-0.13955322,-0.12379938,9.754265
33,Standing,1603184909010,-0.14444697,-0.10868718,9.757051
33,Standing,1603184909030,-0.1445619,-0.1354735,9.776215
33,Standing,1603184909050,-0.1414686,-0.1305223,9.768362
33,Standing,1603184909070,-0.13623007,-0.14050132,9.763104
33,Standing,1603184909090,-0.12831964,-0.13889243,9.763708
33,Standing,1603184909110,-0.15361199,-0.12333969,9.775468
33,Standing,1603184909130,-0.139649,-0.10550768,9.778389
33,Standing,1603184909150,-0.13970645,-0.1416697,9.762434
33,Standing,1603184909170,-0.15082513,-0.12659581,9.779529
33,Standing,1603184909190,-0.12716085,-0.12965082,9.7795
33,Standing,1603184909210,-0.12731408,-0.1354735,9.77204
33,Standing,1603184909230,-0.123617426,-0.13848062,9.762128
33,Standing,1603184909250,-0.14998238,-0.12570517,9.769913
33,Standing,1603184909270,-0.14080778,-0.1302733,9.758105
33,Standing,1603184909290,-0.12056243,-0.1369196,9.762951
33,Standing,1603184909310,-0.15814182,-0.13592361,9.75482
33,Standing,1603184909330,-0.12533167,-0.12714168,9.762358
33,Standing,1603184909350,-0.13442005,-0.15007815,9.73628
33,Standing,1603184909370,-0.129488,-0.1392372,9.755941
33,Standing,1603184909391,-0.13797306,-0.13344322,9.755203
33,Standing,1603184909410,-0.1426178,-0.16810168,9.7430315
33,Standing,1603184909430,-0.161532,-0.14528973,9.760509
33,Standing,1603184909450,-0.15873556,-0.14701356,9.742802
33,Standing,1603184909470,-0.15550819,-0.14117171,9.745454
33,Standing,1603184909490,-0.16261418,-0.14535677,9.744669
33,Standing,1603184909510,-0.1430775,-0.1279653,9.749773
33,Standing,1603184909530,-0.14164098,-0.11910674,9.735685
33,Standing,1603184909550,-0.14113341,-0.121012524,9.725994
33,Standing,1603184909570,-0.16025828,-0.10684843,9.739345
33,Standing,1603184909590,-0.14796168,-0.12406754,9.750837
33,Standing,1603184909611,-0.15212758,-0.1136767,9.734566
33,Standing,1603184909630,-0.1439011,-0.094044246,9.739909
33,Standing,1603184909650,-0.16404112,-0.12253524,9.729174
33,Standing,1603184909670,-0.15232868,-0.12627019,9.74331
33,Standing,1603184909690,-0.15344918,-0.10417651,9.738971
33,Standing,1603184909710,-0.14777012,-0.11769896,9.749773
33,Standing,1603184909730,-0.14781801,-0.12546575,9.740034
33,Standing,1603184909750,-0.16089994,-0.11497914,9.746087
33,Standing,1603184909770,-0.13257173,-0.11324574,9.748988
33,Standing,1603184909790,-0.1377911,-0.11450988,9.765517
33,Standing,1603184909811,-0.14141113,-0.13746549,9.753241
33,Standing,1603184909830,-0.14219643,-0.12223837,9.767366
33,Standing,1603184909850,-0.1366706,-0.12758222,9.767577
33,Standing,1603184909870,-0.12910494,-0.11254663,9.765441
33,Standing,1603184909890,-0.12579136,-0.122324556,9.790973
33,Standing,1603184909910,-0.13062765,-0.13297397,9.755721
33,Standing,1603184909930,-0.14983872,-0.12456553,9.767337
33,Standing,1603184909950,-0.12220963,-0.11796711,9.797294
33,Standing,1603184909970,-0.12652877,-0.10495222,9.792314
33,Standing,1603184909990,-0.1430296,-0.15125608,9.781673
33,Standing,1603184910010,-0.14870864,-0.12974659,9.79377
33,Standing,1603184910030,-0.12502521,-0.13702495,9.783963
33,Standing,1603184910050,-0.12724704,-0.12847286,9.781052
33,Standing,1603184910070,-0.13129802,-0.13657485,9.759437
33,Standing,1603184910090,-0.12648089,-0.14210066,9.745492
33,Standing,1603184910110,-0.13296439,-0.13371138,9.761534
33,Standing,1603184910130,-0.14345099,-0.1278408,9.763631
33,Standing,1603184910151,-0.12454637,-0.1374176,9.767625
33,Standing,1603184910170,-0.13364433,-0.14111425,9.77724
33,Standing,1603184910190,-0.13151829,-0.12552321,9.776129
33,Standing,1603184910210,-0.13443922,-0.14909174,9.772959
33,Standing,1603184910230,-0.129737,-0.14965676,9.755912
33,Standing,1603184910250,-0.14738706,-0.14064498,9.73697
33,Standing,1603184910270,-0.15169662,-0.1409706,9.753997
33,Standing,1603184910290,-0.13589488,-0.1439011,9.729997
33,Standing,1603184910310,-0.16166608,-0.13706326,9.732075
33,Standing,1603184910330,-0.1372165,-0.12853032,9.73898
33,Standing,1603184910350,-0.15159127,-0.12252566,9.712461
33,Standing,1603184910370,-0.14914918,-0.120428346,9.728666
33,Standing,1603184910390,-0.15905161,-0.12216175,9.738281
33,Standing,1603184910410,-0.14734876,-0.13880624,9.733675
33,Standing,1603184910430,-0.16353355,-0.12190317,9.735887
33,Standing,1603184910450,-0.14210066,-0.13131717,9.716934
33,Standing,1603184910470,-0.14337437,-0.11889606,9.730285
