Timestamp,Milliseconds,X,Y,Z
2020-10-27 19:28:09,1,-0.6818878,3.6491942,9.561561
2020-10-27 19:28:09,51,-1.0058042,3.941373,9.949765
2020-10-27 19:28:09,101,-0.6590184,2.9637055,10.498201
2020-10-27 19:28:09,151,-1.7309504,3.3677702,10.165762
2020-10-27 19:28:09,202,-2.4664013,3.597671,9.0961275
2020-10-27 19:28:09,251,-3.2881007,3.0903971,9.420446
2020-10-27 19:28:09,301,-2.4313023,4.5995393,8.778656
2020-10-27 19:28:09,351,-3.545085,1.9503646,7.414804
2020-10-27 19:28:09,401,-3.403195,2.0829077,9.092258
2020-10-27 19:28:09,451,-1.1328404,3.2154224,6.163365
2020-10-27 19:28:09,501,-6.1696854,5.4809694,3.041996
2020-10-27 19:28:09,552,-2.0440161,4.843681,7.9511824
2020-10-27 19:28:09,601,-2.611231,4.9704967,6.5691147
2020-10-27 19:28:10,651,-4.073236,4.0946116,6.7703137
2020-10-27 19:28:10,701,-2.5826063,2.0056994,7.4615965
2020-10-27 19:28:10,751,-4.403684,3.8902807,9.209221
2020-10-27 19:28:10,801,-6.8446207,3.2003965,8.394646
2020-10-27 19:28:10,851,-5.3634715,2.2973228,7.111679
2020-10-27 19:28:10,902,-5.8534975,0.4407438,10.195411
2020-10-27 19:28:10,951,-5.352267,-2.9269595,8.176247
2020-10-27 19:28:10,1001,-1.4467778,-4.4975557,4.8460364
2020-10-27 19:28:10,1051,-0.1749108,-4.4272714,6.0376883
2020-10-27 19:28:10,1101,-4.0889516,-6.4551125,0.6202706
2020-10-27 19:28:10,1151,-5.8398886,-4.7736554,5.182604
2020-10-27 19:28:10,1201,-8.390078,-8.263377,3.5216503
2020-10-27 19:28:10,1251,-10.4046545,-8.690119,8.573148
2020-10-27 19:28:10,1302,-13.356073,-8.482303,7.271545
2020-10-27 19:28:10,1351,-11.220446,-6.786154,7.609539
2020-10-27 19:28:10,1401,-8.138973,-4.0384436,9.920652
2020-10-27 19:28:10,1451,-7.9817705,-5.557996,5.214437
2020-10-27 19:28:10,1501,-8.733426,-6.282242,1.0765384
2020-10-27 19:28:10,1552,-4.736784,-8.705738,-4.7728796
2020-10-27 19:28:10,1601,-5.8320265,-9.702493,-2.0943327
2020-10-27 19:28:11,1651,-4.5747733,-10.05604,-3.4505427
2020-10-27 19:28:11,1701,-4.513376,-9.369383,-0.7944249
2020-10-27 19:28:11,1751,-2.6786423,-12.174937,1.4116117
2020-10-27 19:28:11,1801,-8.173996,-10.4945135,-0.9795158
2020-10-27 19:28:11,1851,-9.211624,-5.098012,0.3361459
2020-10-27 19:28:11,1902,-3.6948564,-5.5192957,-1.2530869
2020-10-27 19:28:11,1951,-3.7831833,-7.0855923,-0.7613657
2020-10-27 19:28:11,2001,-2.2485192,-5.910527,-2.9010065
2020-10-27 19:28:11,2051,-1.2399762,-6.1432633,-4.3674645
2020-10-27 19:28:11,2101,-0.082140274,-5.0182943,-1.2009507
2020-10-27 19:28:11,2151,-10.633396,-22.311739,13.587478
2020-10-27 19:28:11,2201,-2.5109718,-15.111675,4.351222
