Timestamp,Milliseconds,X,Y,Z
2020-10-28 10:45:46,2,-1.1511226,1.6478812,9.776703
2020-10-28 10:45:46,52,-1.2123089,1.7564055,11.685572
2020-10-28 10:45:46,102,-1.6160957,1.6356324,11.216691
2020-10-28 10:45:46,152,-2.0562553,1.0929531,10.777959
2020-10-28 10:45:46,202,-1.7676487,2.4522371,9.6318445
2020-10-28 10:45:46,252,-1.802719,1.8920035,8.677564
2020-10-28 10:45:47,302,-2.5006192,1.9025954,8.434026
2020-10-28 10:45:47,352,-2.3924394,1.4889828,9.057993
2020-10-28 10:45:47,403,-1.4465863,2.2983952,7.995015
2020-10-28 10:45:47,452,-2.2970831,1.8563683,8.373233
2020-10-28 10:45:47,502,-2.6293411,2.1399279,8.072942
2020-10-28 10:45:47,552,-3.8463233,2.5954392,6.866954
2020-10-28 10:45:47,602,-3.9466977,3.3952844,7.605383
2020-10-28 10:45:47,653,-1.655284,1.248059,8.125863
2020-10-28 10:45:47,702,0.44564712,-1.8771307,2.8530457
2020-10-28 10:45:47,752,-4.377223,-6.0992002,7.7560835
2020-10-28 10:45:47,802,1.6879506,-5.769787,3.9508543
2020-10-28 10:45:47,852,-9.616005,-11.369461,0.44326252
2020-10-28 10:45:47,902,-12.263407,-10.4335575,6.9164658
2020-10-28 10:45:47,953,-13.780077,-7.7007775,4.5406036
2020-10-28 10:45:47,1002,-16.192598,-7.3362074,7.0911565
2020-10-28 10:45:47,1052,-17.028856,-4.6836233,17.543274
2020-10-28 10:45:47,1102,-10.83494,-4.789572,2.33269
2020-10-28 10:45:47,1152,-4.3100514,-4.5772157,2.1735713
2020-10-28 10:45:47,1203,-4.4266877,-6.9785805,-0.640765
2020-10-28 10:45:47,1252,-3.7439184,-5.8319306,-0.618269
2020-10-28 10:45:48,1302,-6.140026,-9.974714,4.1676726
2020-10-28 10:45:48,1352,-4.2924876,-11.281421,3.2691867
2020-10-28 10:45:48,1402,-4.976923,-7.649733,1.9416593
2020-10-28 10:45:48,1453,-15.340876,-2.382652,-2.1247294
2020-10-28 10:45:48,1502,-16.316408,-3.2105289,-0.10466492
2020-10-28 10:45:48,1552,3.6440995,-4.56829,11.861594
2020-10-28 10:45:48,1603,-2.6111066,-6.814942,-4.85614
2020-10-28 10:45:48,1652,-3.892541,-8.254412,-3.5363986
2020-10-28 10:45:48,1702,-7.409882,-1.8427596,0.8740847
2020-10-28 10:45:48,1752,-3.2684493,-3.3825665,1.6566056
2020-10-28 10:45:48,1802,-5.614489,-1.1722299,-1.4868855
2020-10-28 10:45:48,1853,-4.88737,-8.849429,-4.4217653
2020-10-28 10:45:48,1902,-8.804994,-12.713029,1.4804307
2020-10-28 10:45:48,1952,-4.7759438,-8.370569,-2.3357737
2020-10-28 10:45:48,2002,-8.354097,-8.212227,0.595007
2020-10-28 10:45:48,2052,-3.8095198,-4.7509003,1.3237253
2020-10-28 10:45:48,2102,-2.7830489,-6.1979947,-1.6304896
2020-10-28 10:45:48,2153,3.4848564,-38.991653,2.2911074
2020-10-28 10:45:48,2202,-4.89485,-14.223205,-5.402775
2020-10-28 10:45:48,2252,0.28118464,-5.985399,-3.0152864
2020-10-28 10:45:49,2302,2.4837832,-5.2370768,-2.2473989
2020-10-28 10:45:49,2352,7.889182,-4.368116,0.10907982
2020-10-28 10:45:49,2403,4.688115,-2.8522413,1.6084821
2020-10-28 10:45:49,2452,-0.90451026,-9.873209,7.1373644
2020-10-28 10:45:49,2502,-15.12308,-26.428349,4.0747495
2020-10-28 10:45:49,2552,-1.455349,-4.029652,-6.7278795
2020-10-28 10:45:49,2602,10.93997,-12.175253,0.09248322
2020-10-28 10:45:49,2652,2.488562,-11.283001,9.258053
2020-10-28 10:45:49,2702,4.752835,-7.0464706,-1.4764085
2020-10-28 10:45:49,2753,0.33696952,-10.309739,-11.006423
2020-10-28 10:45:49,2802,-1.3476865,-11.035412,-5.346243
2020-10-28 10:45:49,2852,2.2136695,-9.978027,16.154856
2020-10-28 10:45:49,2902,2.1001172,-8.336638,-3.6704261
2020-10-28 10:45:49,2952,2.4913774,-8.451877,-2.9267104
2020-10-28 10:45:49,3002,3.505274,-11.146052,8.515725
2020-10-28 10:45:49,3053,-6.4508314,-11.196944,-2.701215
2020-10-28 10:45:49,3102,0.6555899,-12.980337,5.6614923
2020-10-28 10:45:49,3152,-1.7447314,-12.991714,1.7353749
2020-10-28 10:45:49,3202,4.231282,-15.562053,-6.571145
2020-10-28 10:45:49,3252,4.2705855,-16.900116,1.2188402
2020-10-28 10:45:50,3302,0.2876394,-9.775669,-4.365693
2020-10-28 10:45:50,3353,-0.23601083,-7.8175764,-5.6986694
2020-10-28 10:45:50,3402,2.8591747,-5.207676,-5.2719936
2020-10-28 10:45:50,3452,7.198531,-1.7420595,-3.1632192
2020-10-28 10:45:50,3502,9.866611,-0.4910029,6.2868576
2020-10-28 10:45:50,3552,-1.588936,-20.701715,8.014973
2020-10-28 10:45:50,3602,-4.52281,-11.073413,6.0545816
2020-10-28 10:45:50,3653,1.6629168,-13.787183,-6.617344
2020-10-28 10:45:50,3702,8.894038,-3.8136187,3.6085408
2020-10-28 10:45:50,3752,5.3165736,-5.5315733,-0.8367543
2020-10-28 10:45:50,3802,3.2323925,-12.716974,-6.747244
2020-10-28 10:45:50,3852,-3.7270825,-13.241065,-13.263484
2020-10-28 10:45:50,3902,0.63390803,-7.837467,8.306961
2020-10-28 10:45:50,3953,5.301759,-7.466529,-4.7061
2020-10-28 10:45:50,4002,6.07951,-9.85779,-1.6262375
2020-10-28 10:45:50,4052,3.2379854,-10.577171,5.2232003
2020-10-28 10:45:50,4102,-4.7571254,-12.1192,-3.3709497
2020-10-28 10:45:50,4152,-3.8064647,-12.680515,0.07862559
2020-10-28 10:45:50,4202,4.74707,-10.868373,5.2244835
2020-10-28 10:45:50,4252,0.017094601,-13.243996,-0.31301793
2020-10-28 10:45:51,4303,4.0925145,-13.258448,-4.929403
2020-10-28 10:45:51,4352,6.5476246,-16.766834,0.4643219
2020-10-28 10:45:51,4402,-3.446118,-11.77297,0.7420589
2020-10-28 10:45:51,4452,0.7006583,-5.996929,-4.0219336
2020-10-28 10:45:51,4502,4.1199136,-4.329569,-5.3224635
2020-10-28 10:45:51,4552,7.0783424,-2.445744,-1.2111117
2020-10-28 10:45:51,4603,8.150542,-2.9696624,13.511132
2020-10-28 10:45:51,4652,-6.264515,-24.668705,11.67315
