Timestamp,Milliseconds,X,Y,Z
2020-10-29 07:42:59,2,-2.3456664,3.029144,8.451187
2020-10-29 07:42:59,50,-3.1139944,4.0077024,8.460602
2020-10-29 07:42:59,100,-0.45835555,4.4899807,11.385253
2020-10-29 07:42:59,151,-1.6274538,2.493695,11.851509
2020-10-29 07:42:59,200,0.47381252,2.2740703,14.912381
2020-10-29 07:43:00,250,0.47219402,4.155252,8.074532
2020-10-29 07:43:00,300,-0.19294393,4.129423,7.274753
2020-10-29 07:43:00,350,-0.38350323,2.812258,6.508925
2020-10-29 07:43:00,400,0.27005637,3.4635096,4.6416097
2020-10-29 07:43:00,451,-1.6569694,2.576343,5.629381
2020-10-29 07:43:00,500,3.5673606,2.0685809,3.3796744
2020-10-29 07:43:00,550,6.5479693,0.3246825,7.3734136
2020-10-29 07:43:00,600,3.6691716,-0.5215529,6.6148825
2020-10-29 07:43:00,650,4.2034807,-2.0317004,6.4472404
2020-10-29 07:43:00,700,6.990686,-3.8920524,12.935498
2020-10-29 07:43:00,751,3.2169833,-4.11728,10.0438
2020-10-29 07:43:00,800,-0.51178455,-7.023649,11.329008
2020-10-29 07:43:00,850,1.7268611,-6.5441575,18.911703
2020-10-29 07:43:00,900,5.473595,0.3572915,7.083887
2020-10-29 07:43:00,950,12.636855,2.2586706,16.376944
2020-10-29 07:43:00,1001,1.33969,-5.05845,10.0220995
2020-10-29 07:43:00,1050,0.76449734,-5.046441,7.734421
2020-10-29 07:43:00,1100,3.1284842,-5.2998047,5.7574806
2020-10-29 07:43:00,1150,5.3357944,-6.7026925,10.170004
2020-10-29 07:43:00,1201,5.7661285,-7.331591,2.5119102
2020-10-29 07:43:01,1250,10.694142,-7.637676,3.211927
2020-10-29 07:43:01,1300,6.724058,-7.2250304,-3.2135167
2020-10-29 07:43:01,1350,7.9292417,-6.6728225,1.6197157
2020-10-29 07:43:01,1400,8.991673,-3.7936604,-1.8939571
2020-10-29 07:43:01,1450,12.463668,-1.3351219,1.8240082
2020-10-29 07:43:01,1501,6.128208,-6.287662,5.088387
2020-10-29 07:43:01,1550,7.9920845,-6.002005,8.431535
2020-10-29 07:43:01,1600,10.988888,-3.0516973,7.054908
2020-10-29 07:43:01,1651,0.9011009,-6.1718206,13.578964
2020-10-29 07:43:01,1700,-3.4712286,-5.1751146,12.02325
2020-10-29 07:43:01,1750,-3.3558183,-4.3351045,15.461371
2020-10-29 07:43:01,1800,-7.1197715,-2.9433072,2.5789287
2020-10-29 07:43:01,1850,-6.223842,-2.3215137,4.2490187
2020-10-29 07:43:01,1900,-3.3703465,-3.4838507,5.358664
2020-10-29 07:43:01,1951,-2.5829031,-3.7589157,5.353617
2020-10-29 07:43:01,2000,-0.11800542,-2.6404407,5.362916
2020-10-29 07:43:01,2050,-1.2877165,-4.0269513,7.115472
2020-10-29 07:43:01,2100,3.1455405,-0.19775148,6.0985875
2020-10-29 07:43:01,2151,-4.641371,-4.1219916,9.172866
2020-10-29 07:43:01,2200,-1.2892298,-1.9619526,7.561502
2020-10-29 07:43:02,2250,-1.6439259,0.37210685,12.65281
2020-10-29 07:43:02,2300,-2.7531598,-1.3621284,10.915061
2020-10-29 07:43:02,2350,-1.9612439,-1.801225,7.0016804
2020-10-29 07:43:02,2400,-1.3982426,0.3117442,7.615304
2020-10-29 07:43:02,2451,-1.8162893,1.3762637,6.959494
2020-10-29 07:43:02,2500,-2.9645581,0.8844947,8.873141
2020-10-29 07:43:02,2550,-5.287604,1.0945716,8.110885
2020-10-29 07:43:02,2600,-5.253501,1.7445686,8.757261
2020-10-29 07:43:02,2650,-5.5829434,-2.00818,10.212755
2020-10-29 07:43:02,2701,-1.1939884,-5.4767075,5.4055037
2020-10-29 07:43:02,2750,-2.4585483,-7.710986,8.21081
2020-10-29 07:43:02,2800,-5.4636545,-6.955702,2.9766822
2020-10-29 07:43:02,2850,-7.162561,-5.336666,0.0764325
2020-10-29 07:43:02,2900,-7.3964553,-3.9438057,0.8274457
2020-10-29 07:43:02,2951,-13.681273,-3.9827259,1.9290944
2020-10-29 07:43:02,3000,-16.190617,-5.3064413,-0.1618576
2020-10-29 07:43:02,3050,-17.095463,-5.544234,5.825677
2020-10-29 07:43:02,3100,-10.639612,-3.8821597,3.026568
2020-10-29 07:43:02,3150,-5.852377,-4.5507646,-1.4724244
2020-10-29 07:43:02,3201,-5.438362,-8.747445,-3.6793325
2020-10-29 07:43:03,3250,-7.581479,-10.341725,-6.622027
2020-10-29 07:43:03,3300,-3.9184558,-8.548957,-1.2837806
2020-10-29 07:43:03,3350,-7.3216124,-8.055435,6.307342
2020-10-29 07:43:03,3400,-1.7678785,-6.9202485,-2.153412
2020-10-29 07:43:03,3450,-4.6704936,-4.8348703,0.47664726
2020-10-29 07:43:03,3501,-6.7093096,-6.193388,1.4728172
2020-10-29 07:43:03,3550,-10.373291,-12.293967,7.216622
2020-10-29 07:43:03,3600,0.0879917,-3.0935767,-10.51862
2020-10-29 07:43:03,3650,-10.14973,-10.119247,-3.798765
2020-10-29 07:43:03,3700,-4.6371665,-8.9930525,-2.352734
2020-10-29 07:43:03,3750,5.273938,-7.206451,-0.7914943
2020-10-29 07:43:03,3801,-8.266852,-8.000953,-5.8442845
2020-10-29 07:43:03,3850,3.818273,-6.425348,7.2687006
2020-10-29 07:43:03,3900,-7.514901,-13.950927,8.326373
2020-10-29 07:43:03,3950,-9.910549,-9.667441,4.293369
2020-10-29 07:43:03,4000,-6.734085,-13.264644,-3.880369
2020-10-29 07:43:03,4051,-2.8976257,-6.1600704,-2.7785764
2020-10-29 07:43:03,4100,-0.09600748,-14.183711,-1.6232113
2020-10-29 07:43:03,4150,-6.295007,-18.374235,6.8578076
2020-10-29 07:43:03,4200,-4.5333347,-15.92557,-10.12643
2020-10-29 07:43:04,4250,-6.1584997,-8.250323,-0.5538555
2020-10-29 07:43:04,4301,0.82629645,1.7437834,-2.7095563
2020-10-29 07:43:04,4350,2.1011515,-0.64657813,-0.06871359
2020-10-29 07:43:04,4400,4.0775266,-6.293188,6.0295577
2020-10-29 07:43:04,4451,-16.820004,-29.65916,14.906175
2020-10-29 07:43:04,4500,-4.249995,-5.8241735,7.856238
2020-10-29 07:43:04,4550,4.5852413,-11.703596,-7.6707926
2020-10-29 07:43:04,4600,-3.7456617,-9.2430935,-1.6181165
2020-10-29 07:43:04,4650,-3.1411254,-9.676597,-3.0207162
2020-10-29 07:43:04,4701,-3.242793,-6.224225,-1.4069096
2020-10-29 07:43:04,4750,1.136269,-6.655105,-2.7728207
2020-10-29 07:43:04,4800,-0.8076121,-9.558974,-1.0194128
2020-10-29 07:43:04,4850,-2.9106596,-10.811774,3.7666636
2020-10-29 07:43:04,4900,-9.7825165,-10.134646,-0.9454032
2020-10-29 07:43:04,4950,-10.296341,-11.01826,-1.1289715
2020-10-29 07:43:04,5001,-4.3786407,-15.668517,0.07149086
