Timestamp,Milliseconds,X,Y,Z
2020-10-28 17:31:57,2,-0.9212122,1.8232133,11.693952
2020-10-28 17:31:57,52,-0.9714426,1.2934531,8.133468
2020-10-28 17:31:57,102,-1.3235434,-0.003466804,11.955877
2020-10-28 17:31:57,152,-1.7742662,1.6272815,8.405199
2020-10-28 17:31:57,202,-1.8656482,2.1165128,7.5791707
2020-10-28 17:31:57,252,-3.0197394,1.8120564,8.982173
2020-10-28 17:31:58,302,-1.5864651,3.3317425,8.020011
2020-10-28 17:31:58,353,-2.6269372,3.1909537,9.26148
2020-10-28 17:31:58,402,-2.9980385,2.6198218,9.745799
2020-10-28 17:31:58,452,-3.4010594,2.6432178,9.325128
2020-10-28 17:31:58,502,-4.4156456,1.4682107,10.34094
2020-10-28 17:31:58,552,-1.6840241,3.9822757,10.040458
2020-10-28 17:31:58,603,-1.3560854,3.0625956,8.185297
2020-10-28 17:31:58,652,0.15803647,2.7804344,7.2833242
2020-10-28 17:31:58,702,0.16866672,2.0183694,9.186466
2020-10-28 17:31:58,752,-0.34500447,1.3174143,10.180242
2020-10-28 17:31:58,802,0.574867,3.417062,7.4017606
2020-10-28 17:31:58,853,-1.6501317,1.4556842,7.2021804
2020-10-28 17:31:58,902,-0.5420281,2.1486332,12.605817
2020-10-28 17:31:58,952,-1.5739002,1.7032351,13.701442
2020-10-28 17:31:58,1002,1.8357205,4.0027413,11.13751
2020-10-28 17:31:58,1052,-2.7031493,-2.4551773,11.087318
2020-10-28 17:31:58,1103,-2.4666312,1.8859509,10.742199
2020-10-28 17:31:58,1152,-1.9981529,-0.14396814,8.031531
2020-10-28 17:31:58,1202,-1.7166713,-0.50840396,7.544206
2020-10-28 17:31:58,1253,-2.3916926,-1.45148,7.857617
2020-10-28 17:31:59,1303,-2.2546005,-0.43165544,7.766005
2020-10-28 17:31:59,1352,-3.5644875,2.3761015,8.406215
2020-10-28 17:31:59,1402,-4.126857,-0.74703884,9.172273
2020-10-28 17:31:59,1452,-3.9633806,1.2655368,13.478359
2020-10-28 17:31:59,1502,-2.3851037,-0.6871263,8.484955
2020-10-28 17:31:59,1552,-3.19488,-2.783068,3.0420055
2020-10-28 17:31:59,1603,-0.57282716,-3.680683,4.5865817
2020-10-28 17:31:59,1652,-1.4222708,-3.8327434,6.9135733
2020-10-28 17:31:59,1702,-2.9570305,-5.0581913,0.7115184
2020-10-28 17:31:59,1754,-6.225451,-5.860699,0.06048711
2020-10-28 17:31:59,1802,-5.750719,-6.488957,4.349067
2020-10-28 17:31:59,1852,-12.432726,-10.025499,4.372013
2020-10-28 17:31:59,1902,-10.453754,-10.835055,6.8801603
2020-10-28 17:31:59,1952,-13.596633,-13.647055,9.314939
2020-10-28 17:31:59,2002,-16.086077,-11.879215,9.362439
2020-10-28 17:31:59,2053,-11.468122,-11.163799,5.7100754
2020-10-28 17:31:59,2102,-3.1702678,-7.9750094,7.0743203
2020-10-28 17:31:59,2152,-4.695278,-5.735109,-0.047740385
2020-10-28 17:31:59,2202,-2.3555498,-3.2951589,-3.869097
2020-10-28 17:31:59,2252,-2.6765068,-5.2474003,-3.0681598
2020-10-28 17:32:00,2302,-0.96999645,-5.974606,0.22211489
2020-10-28 17:32:00,2353,-6.139978,-9.73491,2.310242
2020-10-28 17:32:00,2402,-14.449783,-11.836838,6.027556
2020-10-28 17:32:00,2452,-14.550493,-11.509856,-2.5453908
2020-10-28 17:32:00,2503,-8.883331,-6.6932497,0.068024054
2020-10-28 17:32:00,2552,2.675329,-3.423584,0.6232873
2020-10-28 17:32:00,2602,-2.739599,-0.14449486,-0.8892927
2020-10-28 17:32:00,2652,-4.3358417,-1.5644288,-1.2308016
2020-10-28 17:32:00,2702,-5.2611527,-7.067913,-2.0785694
2020-10-28 17:32:00,2752,-4.1596384,-7.4889865,-0.76877815
2020-10-28 17:32:00,2802,-13.262374,-16.520472,3.6746593
2020-10-28 17:32:00,2853,-6.9441423,-9.866764,-0.17712304
2020-10-28 17:32:00,2902,-8.659531,-6.16958,-1.944427
2020-10-28 17:32:00,2952,-9.5761175,-4.7815657,-2.5431497
2020-10-28 17:32:00,3002,-2.2759762,-4.5661254,1.3033843
2020-10-28 17:32:00,3052,1.741006,-4.169866,2.72939
2020-10-28 17:32:00,3102,3.561212,-50.64564,6.317628
2020-10-28 17:32:00,3152,-5.2040653,-14.687834,-0.8900684
2020-10-28 17:32:00,3202,1.9928186,-2.8853004,-4.727112
2020-10-28 17:32:00,3252,3.0581903,1.4098496,-3.5945108
2020-10-28 17:32:01,3302,3.7390249,-0.013455414,-2.289537
2020-10-28 17:32:01,3352,9.07459,-16.950977,35.071712
2020-10-28 17:32:01,3402,-6.7638884,-18.501942,9.419345
2020-10-28 17:32:01,3452,2.8551333,-1.8803581,-18.152254
2020-10-28 17:32:01,3503,13.758654,-18.666748,33.47999
2020-10-28 17:32:01,3552,2.9085526,-5.254765,-1.0483922
2020-10-28 17:32:01,3602,4.4074955,-7.2680974,-2.5891378
2020-10-28 17:32:01,3652,2.3107398,-14.510557,-7.231533
2020-10-28 17:32:01,3702,-5.417973,-11.431202,0.76670957
2020-10-28 17:32:01,3753,0.8441476,-6.878934,0.9557174
2020-10-28 17:32:01,3802,2.9317956,-8.843271,-0.45760855
2020-10-28 17:32:01,3852,2.3580399,-11.342799,5.275365
2020-10-28 17:32:01,3902,-6.659472,-12.131966,-0.11744039
2020-10-28 17:32:01,3952,-3.2932053,-14.434518,3.197801
2020-10-28 17:32:01,4003,1.1566963,-14.444832,-1.3007603
2020-10-28 17:32:01,4052,7.4416385,-16.566084,-4.5907764
2020-10-28 17:32:01,4102,6.803402,-16.44855,9.109429
2020-10-28 17:32:01,4152,-0.9028247,-9.611379,-4.067193
2020-10-28 17:32:01,4202,0.5079251,-4.745126,-4.325576
2020-10-28 17:32:01,4253,0.2387881,-0.19366218,-3.127603
2020-10-28 17:32:02,4302,3.7486782,0.078510664,-0.801483
2020-10-28 17:32:02,4352,9.036043,-13.96853,22.114609
2020-10-28 17:32:02,4402,-2.789446,-17.49897,9.391859
